"Costa Rica coronavirus data for July 2, 2020 – The Tico Times | Costa Rica News | Travel | Real Estate",Other,,
"Costa Rica coronavirus updates for July 16, 2020 – The Tico Times | Costa Rica News | Travel | Real Estate",Other,,
"Costa Rica coronavirus updates for July 15, 2020 – The Tico Times | Costa Rica News | Travel | Real Estate",Other,,
The Retreat Costa Rica's Ups Travel Advisor Commission,Other,,
Restrictions leave US travelers high and dry,Other,,
"Costa Rica coronavirus data for July 9, 2020 – The Tico Times | Costa Rica News | Travel | Real Estate",Other,,
International vacation homes? Only in US travelers' dreams,Other,,
"Costa Rica coronavirus data for June 29, 2020 – The Tico Times | Costa Rica News | Travel | Real Estate",Other,,
"Buy now, fly later? What travel experts say about today’s low prices for future flights",Other,,
"EU travel list excludes US, other COVID-19 hot spots",Other,,
Costa Rica's New Minister of Tourism Gustavo Segura Takes Office,Other,,
"As Coronavirus Cases Top 3 Million, Fauci Warns Against Misreading a Falling Death Rate",Other,,
Pandemic tensions revive protests in Latin America – The Tico Times | Costa Rica News | Travel | Real Estate,Other,,
Global coronavirus infections exceed 15 million: Live updates,Other,,
"France reports over 1,500 new coronavirus cases: Live updates",Other,,
Populists Inflame the Coronavirus Outbreak Across Latin America,Other,,
U.S. sets single-day record for new coronavirus cases for fifth consecutive day,Other,,
"Banana Market Set for Rapid Growth and Trend 2020-2026 | COVID19 Impact Analysis | Key Players: United States, Costa Rica, Mexico, Germany, Netherlands, etc",Other,,
Switzerland expands COVID-19 quarantine watchlist,Other,,
"US could see 100,000 coronavirus daily cases, says Fauci: Live",Other,,
Coronavirus Live News and Updates,Other,,
Central and South American Nations Implement COVID-19 Measures,Other,,
Coronavirus: What's happening around the world on June 28,Other,,
Gear Up Now for Your Future Travels,Other,,
Coronavirus Travel Restrictions and Bans Globally: Updating List,Other,,
When will international travel return? A country-by-country guide to coronavirus recovery,Other,,
How a social lending company is supporting disadvantaged communities during the Covid crisis,Other,,
'Zero season': Costa Rica tourism industry braces for coronavirus meltdown,Other,,
"Costa Rica up to 13 confirmed cases of coronavirus, 179 suspected: What you need to know today",Other,,
Costa Rica overwhelmed by coronavirus testing as Panama records first death: What you need to know today,Other,,
Photos: Costa Rica facing the coronavirus pandemic – The Tico Times | Costa Rica News | Travel | Real Estate,Other,,
How Costa Rica is winning the fight against coronavirus,Other,,
"Coronavirus: Costa Rica, Peru among several Latin American states ramping up travel bans",Other,,
The Top Caribbean Beaches For 2020,Other,,
Costa Rica announces new measures to slow spread of coronavirus,Other,,
Costa Rica extends coronavirus border restrictions until June 30,Other,,
Costa Rica announces new health measures as coronavirus tally reaches 295,Other,,
International Travel Updates: The Countries That Are Beginning to Reopen for Tourists,Other,,
How to get tested for coronavirus at Germany's airports,Other,,
How coronavirus is reshaping Europe's tourism hotspots | World news,Other,,
Germany: Frankfurt Airport coronavirus test center opens,Other,,
Coronavirus: Germany dashes tourism sector's hopes on lockdown,Other,,
When and how: Post-coronavirus travel in the EU is up in the air,Other,,
"Berlin Parties On, Despite the Coronavirus",Other,,
Germany extends travel warnings for 160 countries,Other,,
How Europe is responding to the coronavirus pandemic,Other,,
Europe is loosening coronavirus restrictions. But don’t expect to vacation there anytime soon.,Other,,
"Coronavirus latest: German schools to reopen, larger events must wait",Other,,
International flights: A status check on airlines operations as Covid-19 lockdown lifts around the world,Other,,
Tourism in Thailand to lose up to $47bn from Covid-19: UN study,Other,,
Travel bubble scheme drawn up in 3 phases,Other,,
"UK to ditch travel quarantine for Thailand, 75 countries: report",Other,,
Hallstatt debates post-Covid tourism,Other,,
Covid-19 rules confuse travellers,Other,,
Couples Separated by Europe’s Travel Bans Fight to Be Reunited,Other,,
How to get tested for coronavirus at Germany's airports,Other,,
Coronavirus: Germany warns of tourism risks ahead of border reopening,Other,,
When and how: Post-coronavirus travel in the EU is up in the air,Other,,
Coronavirus updates: Germany to scrap EU travel warnings by mid-June,Other,,
A Country-By-Country Guide To Traveling In Europe This Summer,Other,,
"Coronavirus: Leisure travel may not be possible this year, says Lawrence Wong",Other,,
Indonesia's coronavirus lockdown takes toll on Jakarta's most vulnerable,Other,,
S'pore and EU to create common standards for safe air travel amid Covid-19 pandemic,Other,,
UK will ditch travel quarantine for 75 countries: Media,Other,,
"Airline restarts flights, cancels them again when passengers can't follow Covid-19 regulations",Other,,
"Coronavirus: Travel restrictions, border shutdowns by country",Other,,
Tourists Stranded in Bali as COVID-19 Cases Rise in Indonesia,Other,,
All you need to know about travelling during coronavirus outbreak,Other,,
India slowly resuming global flights with air bubble deals,Other,,
China's capital reimposes travel curbs to stop new coronavirus infections,Other,,
Why Amsterdam's Red Light District May Not Survive the Coronavirus Pandemic,Other,,
How coronavirus is reshaping Europe's tourism hotspots | World news,Other,,
E.U. Plans to Bar Most U.S. Travelers When Bloc Reopens,Other,,
"Covid travel queries answers, from cancelling an Amsterdam boat holiday to travel insurance refunds",Other,,
What happens if your favourite destination doesn't want you?,Other,,
Hostels Try to Adapt for the Covid-19 Era,Other,,
"Risk of second corona wave if people drop their guard, experts warn",Other,,
Why dual citizenship is one of the most powerful tools you have when traveling,Other,,
Coronavirus in the Netherlands: the main changes from July 1,Other,,
"Coronavirus daily news updates, July 1: What to know today about COVID-19 in the Seattle area, Washington state and the world",Other,,
Coronavirus: A fresh start for Amsterdam tourism?,Other,,
COVID-19 quarantine could force coaching change for Amsterdam Mohawks,Other,,
Thailand and Japan cautious on EU travel despite priority status,Other,,
How coronavirus is changing Europe's tourist hotspots,Other,,
Where to travel to in August? 62 destinations Emirates will fly to this summer,Other,,
It will be years before we see full recovery in global travelling: Booking.com,Other,,
WaHi's Word Up Book Store Gets Grant To Offset Coronavirus Losses,Other,,
Quarantine 'utter failure' as first Ryanair flights two thirds full,Other,,
"Amsterdam After Coronavirus: No More Cannabis, Sex And Mass Tourism, Citizens Demand",Other,,
#TimeForTravel: Schiphol Airport traffic continues gradual recovery; KLM returns to China market,Other,,
"Dublin airport departures: 'I'm off to Amsterdam with my pals, I just need to get out of here!'",Other,,
Amsterdam tourism in a post-corona world,Other,,
Coronavirus travel restrictions around Europe: Which transport remains available?,Other,,
Coronavirus UK: I went to Amsterdam last week,Other,,
How to travel safely during the coronavirus outbreak,Other,,
Coronavirus in Netherlands: Is it safe to travel to Netherlands? Are there still flights?,Other,,
The end of the 'old normal' – key takeaways on how the payments industry is adapting to COVID-19,Other,,
The Latest: Should You Change Your Travel Plans Due to the Coronavirus?,Other,,
Coronavirus Travel: The Scary Facts (And The Reassuring Ones),Other,,
Coronavirus: Chaos Follows Trump's European Travel Ban; EU Says It Wasn't Warned,Other,,
New future for Amsterdam post-corona tourism with 'right' visitors,Other,,
International flights: A status check on airlines operations as Covid-19 lockdown lifts around the world,Other,,
"With coronavirus in retreat, Amsterdam locals believe they can now reclaim a city center lost to overtourism",Other,,
Coronavirus in the Netherlands: what you need to know,Other,,
How Coronavirus Will Forever Change Airlines and the Way We Fly,Other,,
How the coronavirus outbreak is affecting travel in Europe,Other,,
U.S. Screening Snarls Travel; Airlines Cut Flights: Virus Update,Other,,
Europe’s country-by-country travel restrictions explained,Other,,
Travel Reopenings Amid the Coronavirus Pandemic,Other,,
Coronavirus decreasing Chinese tourism to Netherlands,Other,,
Everything You Need to Know About Coronavirus and Travel,Other,,
"Covid 19 coronavirus: Interest in European travel up, but flights a long way off",Other,,
"How New Zealand could keep eliminating coronavirus at its border for months to come, even as the global pandemic worsens",Other,,
Trans-Tasman travel bubble threatened by spiralling Australian outbreaks,Other,,
Covid 19 coronavirus: Transtasman bubble could 'turbocharge' travel tourism spend to $4b,Other,,
Coronavirus Australia: Is COVID-19 elimination possible?,Other,,
Niue waits to see how Cooks-NZ 'travel bridge' works out,Other,,
"Coronavirus: New Covid-19 cases deflating Australia, Pacific travel bubble ideas",Other,,
Covid-19 travel alert: UK excludes South Africa from quarantine-free list,Travel_Close,,
Coronavirus prompts Princess Cruises to cancels select voyages until December,Travel_Close,,
Travel restrictions: Greece bans British tourists in first phase of international travel,Travel_Close,,
"Coronavirus Lockdown In Greece Will Last ""way Beyond"" April 6",Travel_Close,,
Coronavirus: Singapore‚Äôs closed borders spark scramble to return home,Travel_Close,,
EU excludes United States from safe travel list ‚Äì latest updates,Travel_Close,,
Coronavirus: Jordan closes sea borders with Egypt and bans air travel to Syria and Lebanon,Travel_Close,,
"Coronavirus: Israel, Jordan and Saudi Arabia start closing borders as Iran death toll spike puts region on alert",Travel_Close,,
"Coronavirus: Travel restrictions, border shutdowns by country",Travel_Close,,
Jordan restricts use of West Bank crossing amid coronavirus fears,Travel_Close,,
"Texas coronavirus cases cause some restaurants, bars to close again",Travel_Close,,
"EU May Ban Travel from US as it Reopens Borders, Citing Coronavirus Failures",Travel_Close,,
Greek Airports Open To Flights From The United Kingdom ‚Äì Greek City Times,Travel_Open,,
Greece says it'll reopen to tourists on July 1 as it claims success over Covid-19,Travel_Open,,
Greece Hotels Reopen Offering Spectacular Deals on Paradise,Travel_Open,,
Greece to reopen to tourists on June 15,Travel_Open,,
Greece welcomes tourists flying in on fewest flights in decades | TornosNews.gr,Travel_Open,,
"Greece Reopens To Tourists, But Some Coronavirus Restrictions Apply",Travel_Open,,
EasyJet resumes international flights,Travel_Open,,
"After its surprise victory over coronavirus, Greece wants Australians to come holiday on its islands",Travel_Open,,
Greece prepares to open up its beaches tomorrow as the country eases lockdown,Travel_Open,,
"Greece reopens restaurants, resumes island ferry service, following coronavirus closures",Travel_Open,,
Europe's beaches begin to open as COVID-19 lockdowns ease,Travel_Open,,
Spain to reopen borders on June 21,Travel_Open,,
Malaysia and Singapore aim to open travel 'green lane' on Aug. 10,Travel_Open,,
Spain-Portugal reopen border; South Korea reports uptick in coronavirus cases,Travel_Open,,
"Singapore, Malaysia agree to allow cross-border travel for some residents and business travellers",Travel_Open,,
Coronavirus: Over 80 hotels get nod for staycations with strict safeguards,Travel_Open,,
COVID-19: Singapore Reopening of Travel and Changes to Border Measures,Travel_Open,,
Jordan Reopening for Tourism ‚Äì Everything you need to know,Travel_Open,,
Jordan gearing up to reopen kingdom to tourism,Travel_Open,,
The Latest: Jordan to reopen airports to tourists in August,Travel_Open,,
Jordan says to reopen airports for int'l flights on Aug. 5,Travel_Open,,
Jordan resuming domestic flights out of largest airport,Travel_Open,,
Jordan to reopen airports as Covid-19 cases drop,Travel_Open,,
"Etihad to resume flights to 15 destinations from mid-July, including seven cities in India",Travel_Open,,
The Caribbean prepares to open to travelers. Its success depends on you.,Travel_Open,,
"COVID-19: As Miami shuts down, American Airlines resumes Caribbean travel from MIA",Travel_Open,,
"With Europe off limits, US travelers look to the Caribbean",Travel_Open,,
How to travel in the time of Coronavirus?,Other,,
"Reopening, Joe Biden, Antarctica: Your Thursday Evening Briefing",Other,,
"As coronavirus spreads on cruise ships, what does it mean for cruisers and cruise lines? 'It's day-by-day'",Other,,
Coronavirus: We got Covid-19 on Antarctica cruise,Other,,
"Antarctic endeavours, primary health-care research and dark matter exploration ‚Äì the coronavirus casualties you haven't heard of",Other,,
"Antarctica without windchill, the Louvre without queues: how to travel the world from home",Other,,
Taiwanese man tests positive for coronavirus after trip to Antarctica,Other,,
"Australians stuck on coronavirus-infected Antarctic cruise ship to be brought home on $15,000-a-head charter flight",Other,,
'I was stranded at sea thanks to coronavirus ‚Äì Shackleton's Antarctic nightmare put things into perspective',Other,,
81% of COVID-positive passengers on Antarctic cruise ship had no symptoms: new study,Other,,
"Can I go on holiday in Greece? Latest travel advice for Kos, Crete, Mykonos and more",Other,,
"Cases spike in US, states back off on reopening: Live updates",Other,,
Nine Daily Mail reporters on what it's like to travel to Europe during the tail-end of a pandemic,Other,,
TUI to offer covid-19 cover for customers until the end of the year,Other,,
"Greece Welcomes Tourists Flying In, But Fewest Flights in Decades",Other,,
Four Amazing Months in Greece: The Odyssey of Two Stranded Tourists in Coronavirus Times,Other,,
Coronavirus: Island isolation over as Greece lets tourists back,Other,,
Coronavirus: The Kiwi travellers leaving New Zealand while the pandemic continues to wreak havoc globally,Other,,
Greek tourism reps urge restart of flights with Turkey to revive virus-hit sector | Daily Sabah,Other,,
'Barcode' Determines If Traveller Will Be Tested At Greek Airports,Other,,
'Not unreasonable': Why Aussies should brace for no international travel until July 2021,Other,,
How The European Union Is Lifting Travel Restrictions,Other,,
How the world‚Äôs beaches are readying for a summer of social distancing,Other,,
Five ways the pandemic will change travel for the better,Other,,
"Nine Czech residents have caught COVID-19 while abroad this month, according to new stats",Other,,
"Coronavirus Ireland: No new deaths, 20 new cases of Covid-19 confirmed",Other,,
Tourism industry hit hard by coronavirus pandemic,Other,,
List Of Hotels In Greece That Will Remain Open During The Coronavirus Pandemic,Other,,
"Is it safe to travel to Greece? Latest advice as coronavirus cases soar past 300 and cinemas, cafes and shops",Other,,
Coronavirus: travel companies allow trips to be postponed free of charge,Other,,
Time To Travel Again? Here Are The Places Looking To Welcome Visitors This Summer,Other,,
How Greece is reopening to tourists amid the coronavirus pandemic,Other,,
"COVID-19 Quarantine, Curfew Tightens Around Santorini, Mykonos | archive , coronavirus",Other,,
How Will Greece Gradually Reopen After The Pandemic?,Other,,
How Greece can reopen without ruining its coronavirus containment success,Other,, 
13 tourist hot spots planning to reopen this June,Other,,
"Greece spent 10 years thinking that things couldn't get any worse, then the coronavirus hit",Other,,
Greeks Nervous About Coronavirus Attack On Tourism Industry,Other,,
Which international destinations are reopening to tourists?,Other,,
26 destinations that are reopening to American tourists,travel_open,,
"The Maldives Is Reopening and, Yes, Even Americans Are Allowed",travel_open,,
Which international destinations are reopening to tourists?,travel_open,,
"Maldives ease lockdown restrictions on travel, prayers",travel_close,,
Planning to travel this summer? Emirates offers a quick getaway to Maldives,travel_open,,
Summer holidays: Tropical travel back on for Britons to this destination,travel_open,,
"The Maldives reopens on July 15, but can it tempt travellers back?",travel_open,,
The Maldives' 'Remarkable' Reopening Offers Tourists The World's Most Luxurious Quarantine,travel_open,,
"Coronavirus: Week of July 12 to July 18, Australian PM seeks to delay parliament",travel_open,,
How Countries in Asia Are Reopening Amid Travel Restrictions,travel_open,,
Where Can Americans Travel to This Summer?,travel_open,,
The Maldives to reopen to holidaymakers on July 15,travel_open,,
Maldives to Reopen to International Tourism July 15,travel_open,,
"Coronavirus: Residents return to Dubai after 105 days in Maldives and Dh50,000 flights and hotel bill",travel_open,,
Welcome to Africa: A country-by-country guide to reopening,travel_open,,
Looking for a tourist destination to travel? Maldives is now open after lockdown,travel_open,,
Four Seasons Maldives Offers Special Reopening Package,travel_open,,
Which countries are open for summer travel? Here's the list,travel_open,,
COVID-19: Visa application centres reopen in India for select countries,travel_open,,
"Is international travel allowed? See reopening dates for Canada, Mexico, Maldives and other spots",travel_open,,
Maldives may reopen borders by July,travel_open,,
Maldives to reopen on July 1 – but with expensive caveats,travel_open,,
"The Maldives may reopen to tourists soon, with a very big catch",travel_open,,
Maldives reopening on July 15 without quarantine or mandatory testing,travel_open,,
Last Qantas 747 flight draws iconic kangaroo in the sky on its final journey from Australia,travel_close,,
The Maldives Is Reopening in July — Here's What You Need to Know,travel_open,,
"Etihad to resume flights to 15 destinations from mid-July, including seven cities in India",travel_open,,
Maldives’ Touted July Reopening Shows Complexities Behind the Hoopla,travel_open,,
"Coronavirus: Travel restrictions, border shutdowns by country",travel_close,,
What it's like under the coronavirus lockdown at a Maldives resort,travel_open,,
Emirates increases flight movements to Maldives,travel_close,,
Sri Lanka delays international airport's reopening,travel_close,,
Travel corridors: All the countries UK holidaymakers can visit this summer,travel_open,,
#TimeForTravel: UK prepares to ease quarantine measures; Hamburg Airport Terminal 2 back in operation; Heinemann reopens Copenhagen Airport stores,travel_open,,
"Zagreb Sheraton Hotel Reopening Doors, But Only Temporarily...",travel_open,,
PHOTOS: First post-corona international flight lands in Dubrovnik,travel_open,,
Bosnia and Herzegovina to reopen borders on 1 June,travel_open,,
Hotels reopen in Croatia as it tries to lure back foreign tourists,travel_open,,
Coronavirus Hits Tourism: Dubrovnik Projecting 30 Million Kuna Loss in First Half of 2020,travel_close,,
"Overview of Coronavirus Measures, What's Open, What's Closed?",travel_close,,
Biggest hotel chain in Dubrovnik starts to reopen some facilities,travel_open,,
Jet2 passengers travelling to Spain advised to arrive at airport 'as normal',travel_close,,
Scotland to reopen its most famous castles in August,travel_open,,
Coronavirus: Jet2 suspends all flights to Spain from Scotland,travel_close,,
Coronavirus: Shops reopen in Scotland as lockdown restrictions ease,travel_open,,
Coronavirus Scotland: Nicola Sturgeon's latest July lockdown rule changes and what they mean for you,travel_open,,
Edinburgh shops reopening LIVE: latest updates from Princes Street and Fort Kinnaird,travel_open,,
East Lothian mum brands Ryanair flight from Tenerife to Edinburgh 'disgusting' and 'filthy',travel_close,,
The Queen and the Duke of Edinburgh are to travel to Balmoral for annual summer holiday in August,travel_open,,
Coronavirus: Edinburgh Airport warns of 'close to zero' passengers,travel_close,,
Coronavirus: Scottish tourism sector could reopen on 15 July,travel_open,,
Coronavirus: 'Act like tourists' plea to help post-lockdown Edinburgh,travel_open,,
Edinburgh Airport to remain open as consolidation plan is put into operation,travel_open,,
Scotland England border reopening: When will Scots be allowed to cross the English border again?,travel_open,,
Edinburgh Airport to partially close due to coronavirus crisis as empty planes depart,travel_close,,
"What places have shut in Edinburgh? These are the bars, cinemas, shops, tourist attractions and more that have closed due to the coronavirus outbreak",travel_close,,
Coronavirus: Scottish pubs and restaurants to reopen in July,travel_open,,
#TimeForTravel: Heathrow Airport ramps up Summer services; TAV Airports locations almost all reopen,travel_open,,
The Edinburgh shops and restaurants that will never reopen again after lockdown,travel_open,,
Edinburgh Airport passengers react to travel restrictions as numbers plummet amid coronavirus pandemic,other,,
Coronavirus fights: Scottish airports remain open despite UK lockdown,travel_open,,
Coronavirus in Edinburgh recap: all our live updates from 9 March 2020 until lockdown,other,,
Coronavirus: Mass gatherings off for up to four months in Scotland,other,,
Coronavirus Scotland LIVE: Deaths revealed and Scottish school questions after phase 2 move,other,,
Coronavirus in Scotland,other,,
"Scots could travel to continent and avoid virus checks if they fly from 'low-risk' Edinburgh, Inverness and Aberdeen airports",other,,
Coronavirus: Edinburgh schools to stay open but trips abroad will be cancelled,travel_open,,
Coronavirus in Scotland: Your questions answered on holidays,other,,
Coronavirus: Scotland facing 'serious situation',other,,
IKEA responds to claims that stores may open in two weeks' time despite coronavirus pandemic,other,,
Coronavirus: Surge in post-lockdown bookings by 'staycationers',travel_open,,
How tourist destinations can rebuild after coronavirus,other,,
Coronavirus Scotland LIVE: Phase 2 plans take step forward as death toll rises,other,,
Edinburgh Airport coronavirus testing facility closed as capital battered by strong winds,travel_close,,
Coronavirus in Scotland RECAP: 60 cases confirmed | Nicola Sturgeon: 'significant numbers will get virus' | COVID-19 becomes 'pandemic',other,,
These Edinburgh Boots stores are closing to redeploy pharmacists amid the coronavirus outbreak,other,,
Coronavirus: Some universities to delay next academic year,other,,
Coronavirus: UK Government releases updated new rules on who can go to work and what can remain open,travel_open,,
Edinburgh's Tower Restaurant to close permanently due to Coronavirus,travel_close,,
Can I visit Scotland? A guide to travel rules north of the border,travel_close,,
Coronavirus: Scottish lockdown easing to begin on Friday,travel_open,,
Coronavirus threat: Edinburgh travel advice as patients are tested for China virus,travel_close,,
Coronavirus: full list of high street shops and restaurants closing their stores,travel_close,,
Spain coronavirus lockdown: what restrictions have been eased,travel_open,,
Coronavirus in Edinburgh: Customers queue outside Costco before doors open as panic-buyers clear shelves,travel_open,,
How Countries in Asia Are Reopening Amid Travel Restrictions,travel_open,,
#TimeForTravel: UK prepares to ease quarantine measures; Hamburg Airport Terminal 2 back in operation; Heinemann reopens Copenhagen Airport stores,travel_open,,
"Bhutan bars tourists after first coronavirus case, India total hits 31",travel_open,,
"Coronavirus- Tourism hit due to ban on foreigners in Sikkim, Bhutan",travel_close,,
"Holidaying in times of coronavirus: On last flight to Bhutan, we were greeted with masks, hand sanitisers",travel_close,,
Bhutan bans tourists after first Coronavirus case,travel_open,,
Preparations on to reopen hotels,travel_open,,
American tourist is first coronavirus case in Bhutan | TheHill,travel_open,,
China's Neighbors Close Borders As Country's Coronavirus Cases Surpass Last Major Outbreak,travel_close,,
Why Bhutan has no immediate plans to reopen to tourists,travel_open,,
Coronavirus: India suspends most land border crossing points,other,,
"Coronavirus: Travel restrictions, border shutdowns by country",travel_close,,
Go or No Go? US Updates Travel Advisories Amid Coronavirus Outbreak,other,,
How will we travel when we travel again? Here are the 10 ways things will change,other,,
"Coronavirus: Week of June 14 to June 20, US rejects extra flights for Chinese airlines",other,,
Air Force evacuates 89 Americans from Honduras after coronavirus travel advisory; states increase restrictions,other,,
Coronavirus: Which countries have travel bans?,other,,
Coronavirus | India to shut down immigration land check posts from midnight,travel_close,,
Bhutan bans entry of tourists after first coronavirus case,travel_open,,
'Suppress and lift': Hong Kong and Singapore say they have a coronavirus strategy that works,travel_open,,
"Coronavirus: India is helping China, Bhutan, Afghanistan",travel_close,,
COVID-19 in Asia: A Country-By-Country Guide,other,,
Bhutan comes together to battle COVID-19,other,,
Coronavirus Hits Thailand Hard – The Diplomat,other,,
Asia countries add Japan to coronavirus travel restrictions,other,,
India to stand by Bhutan for post-Covid-19 recalibration: Envoy,other,,
Bhutan reports two more COVID-19 cases,other,,
Coronavirus: India extends travel advisory to 12 more airports,other,,
No-entry for foreigners and other ways India is responding to coronavirus,other,,
COVID-19 causes nationwide lockdown around the world,other,,
Federal judge rules that North Carolina governor’s coronavirus restrictions violate religious expression,other,,
"Coronavirus in South Asia, April 30, 2020: India, Pakistan, and Bangladesh Begin Easing Restrictions",travel_open,,
Coronavirus: Kuwait lifts health certificate requirement for Indians; Bhutan bars tourist for 2 weeks,other,,
Sole Coronavirus Patient in Buddhist Bhutan Flies Home,travel_close,,
Antarctic projects hit by early action to protect expeditioners from coronavirus,other,,
How did coronavirus infect people on every continent but Antarctica in just three months?,other,,
IAATO's new guidance to enhance environmentally responsible travel to Antarctica,other,,
Silent spread of coronavirus keeps scientists grasping for clues,other,,
"445,433 confirmed coronavirus cases in South Africa as deaths climb to 6,769",other,,
"434,200 confirmed coronavirus cases in South Africa as deaths climb to 6,655",other,,
"Coronavirus Refunds: Princess Cruises To Offer Credit With Bonus, Reimbursements For Canceled Cruises",other,,
Bali island begins to reopen after 3-month coronavirus lockdown,travel_open,,
Bali Officially Reopening For International Tourism on September 11th,travel_open,,
Bali to reopen to international tourists on Sept. 11,travel_open,,
Indonesia: Bali to reopen on Sept 11; Covid-19 cases nearing 100000,travel_open,,
Thousands of Travelers Must Leave Bali As Emergency Visas Expire,other,,
"Bali tourism virtual travel event taps on specific hotel reopening issues including travel bubbles, the Chinese market and wait for Indonesia's government's go-ahead",travel_open,,
Indonesian influencers promote 'new travel habits' with Bali set to reopen domestic tourism on July 31,travel_open,,
Bali beaches reopen under ‘strict health protocols’,travel_open,,
LETTER: Langley couple hanging out in Bali during COVID,other,,
Coronavirus crisis: Bali party could be over with hotels up for sale,travel_open,,
"Coronavirus update: India overtakes Russia with third-largest outbreak, Spain reimposes lockdown as cases surge",travel_open,,
Coronavirus Australia: Why closing borders could help economy,travel_close,,
"Qatar Airways resumes services to Bali, plans to increase flights to Jakarta",other,,
Coronavirus latest: Spain imposes second local lockdown,travel_close,,
"Coronavirus update: Bali to reopen to tourists in October, first EU 'travel bubble' opens borders, China marks a month since last COVID-19 death",travel_open,,
Foreign travel boost as UK gives green light to overseas trips,travel_close,,
Holiday island of Bali set to reopen in August but fears of virus persist,travel_open,,
Victorian Shadow Health Minister urges West Australians to learn from Melbourne’s COVID-19 mistakes,other,,
"Luhut to reopen tourism in Banyuwangi, Bali next week",travel_open,,
Eddie Pepperell joins Lee Westwood in rejecting chance to play at USPGA due to coronavirus levels in America,travel_close,,
Bali Reopening To Tourists: Everything You Need To Know,travel_open,,
'Bali's been through a lot': holiday island's tourism industry hit by coronavirus fears,travel_close,,
"Covid 19 coronavirus: Bali may open borders to tourists in October, government says",other,,
Is it safe to travel to Bali at the moment?,travel_close,,
US scientists seek answers to Bali’s Covid-19 secret,other,,
Bali to Welcome International Tourists Back in September,travel_open,,
How the coronavirus could affect your trip Bali and other tourist hotspots,travel_open,,
Popular Bali beaches at Canggu and Uluwatu reopen so foreign surfers can catch waves during COVID-19 lockdown,travel_open,,
Bali reopens for business: Holiday island plans to invite tourists to return in June,travel_open,,
Fears Bali will emerge as Indonesia's coronavirus hotspot,travel_open,,
Coronavirus: Bali locals without food or electricity say 'it's a matter of survival' as economic impact sets in,travel_open,,
Coronavirus in Bali: Tourists that chose to stay are enjoying discount rates,travel_open,,
Bali's tourism-dependent economy is 'collapsing' due to coronavirus travel bans,travel_close,,
Bali closes Gili Islands for two weeks to prevent the spread of coronavirus,travel_open,,
Travel restriction haunts near-collapse travel agencies in Bali,travel_close,,
"Indonesia warns of escalating coronavirus cases, adds restrictions on foreign travellers",travel_open,,
Tropical Bali looking to reopen to tourists in October,travel_open,,
Bali doctor: ‘If there’s a coronavirus patient I’ll be infected’,travel_open,,
Trouble in paradise: How the coronavirus crisis has hit Bali,travel_open,,
Coronavirus: Why I canceled my dream trip to return to America,travel_open,,
12 Australians stranded and mass spraying in Bali as tourists tackle coronavirus,travel_open,,
Bali Reopening Borders For Tourism In September,travel_open,,
Sad photos of Bali Airport reveal the devastating impact coronavirus has had on tourism,travel_close,,
Indonesia Has No Reported Coronavirus Cases. Is That the Whole Picture?,travel_open,,
"Coronavirus WA: State will miss out on Bali tourists by closing borders, says Attorney General Christian Porter",travel_close,,
'No miracle': What explains Bali's low coronavirus cases?,travel_open,,
"Lack of coronavirus cases in Aussie tourism hotspot, Bali probably right, experts say",travel_close,,
Why are there no reported cases of coronavirus in Indonesia?,travel_open,,
First case of coronavirus linked to Bali after report Chinese tourist returned positive test,travel_open,,
"Bali coronavirus cases soar, threatening Australia’s favourite hotspot",travel_open,,
Experts predict Australians will stop visiting Bali after coronavirus,travel_open,,
Bali changes as coronavirus savages tourism and Aussie misdemeanours dip,travel_close,,
China to evacuate its citizens from Bali to Wuhan amid coronavirus spread,travel_close,,
Australia to be part of a 'travel bubble' with Indonesia that will allow Bali travel soon,travel_close,,
How Bali plans to reopen to tourists from September,travel_open,,
"Bali's tourism industry expected to reopen in July, says Indonesian planning minister",travel_open,,
"Hope, anxiety and mixed signals, Travel News & Top Stories",travel_close,,
"10,000 Chinese tourists cancel trips to Bali over coronavirus fears: Travel group",other,,
"New Orleans bar owners, patrons brace to close amid coronavirus resurgence: 'It's a bummer'",travel_close,,
New Orleans visitors cancel trips as Florida coronavirus cases spike,travel_open,,
City of New Orleans cracking down on COVID-19 compliance this weekend,other,,
Let the good times ... hold. Coronavirus recloses New Orleans bars,travel_open,,
Louisiana state senator suggests Texas travel ban be implemented amid coronavirus surge,travel_close,,
Photos: Slight increase of travelers seen as airport adapts to air travel disrupted by the coronavirus,other,,
Tourism officials look for local support as COVID-19 struggle goes on,other,,
"Coronavirus updates: Massachusetts, DC impose new travel restrictions",other,,
Mayor Cantrell: If COVID-19 numbers rise again over next week more restrictions will be put in place,other,,
Traveling in the midst of COVID-19,other,,
Vice President Pence visiting Baton Rouge Tuesday for coronavirus update,travel_open,,
"Because of coronavirus concerns, key New Orleans Pelicans coach will not travel to Orlando for restart of NBA season",other,,
RV business booming as coronavirus changes how we vacation,travel_open,,
Coronavirus updates: Hundreds of Texas bar owners pledge defiance to governor's order,travel_open,,
Every State’s Travel Guidance for Residents and Visitors,travel_close,,
Dr. Birx shares safety measures Ohio needs to stop explosion of coronavirus cases,travel_open,,
"NBA restart update: Three New Orleans players tested positive for coronavirus, but David Griffin expects all …",travel_open,,
Does N.J. have any hope of getting back to normal in 2020? Here’s what coronavirus experts say.,travel_open,,
New Orleans Bars Close for the Second Time Due to Increase in Coronavirus Cases,travel_close,,
